1.675977653631284814e-01,2.286706349206349032e+01,1.853490891485538228e+01
1.731843575418994530e-01,2.448425499231951008e+01,2.027116354742884141e+01
1.787709497206703968e-01,2.603162202380952195e+01,2.173254485707001393e+01
1.843575418994413406e-01,2.751551226551226392e+01,2.298810663131152054e+01
1.843575418994413406e-01,2.738419913419913598e+01,2.302396961745974480e+01
1.843575418994413406e-01,2.639935064935065157e+01,2.179979163590565960e+01
1.843575418994413406e-01,2.629632034632034632e+01,2.184251171076996556e+01
1.843575418994413406e-01,2.592763347763347781e+01,2.173583228652000798e+01
1.843575418994413406e-01,2.486702741702741548e+01,2.010845179046203057e+01
1.843575418994413406e-01,2.480339105339105288e+01,2.014097465465043868e+01
1.843575418994413406e-01,2.462662337662337819e+01,2.015236634551977701e+01
1.843575418994413406e-01,2.370238095238095255e+01,1.859795876688580663e+01
1.843575418994413406e-01,2.359025974025973937e+01,1.862805564951788639e+01
1.843575418994413406e-01,2.354913419913420114e+01,1.865176972808794531e+01
1.843575418994413406e-01,2.346327561327561284e+01,1.862146901020676282e+01
1.899441340782122845e-01,2.533200280112044567e+01,2.125561040729184725e+01
1.955307262569832283e-01,2.712251700680272393e+01,2.340714362413810790e+01
1.955307262569832283e-01,2.693680272108844065e+01,2.324216526713422226e+01
1.955307262569832283e-01,2.702319727891156376e+01,2.318397570784434336e+01
1.955307262569832283e-01,2.707880952380952522e+01,2.314400416693642626e+01
1.955307262569832283e-01,2.706044217687075104e+01,2.315610214907500719e+01
1.955307262569832283e-01,2.647472789115646563e+01,2.238487903042614136e+01
1.955307262569832283e-01,2.570329931972789339e+01,2.116581141972138980e+01
2.011173184357541999e-01,2.762820767195767147e+01,2.377460595781774089e+01
2.067039106145251437e-01,2.947609395109395436e+01,2.594000701900762351e+01
2.067039106145251437e-01,2.881393178893179297e+01,2.512028484949893326e+01
2.067039106145251437e-01,2.754366151866151924e+01,2.276903373034075173e+01
2.122905027932960875e-01,2.942409147869674513e+01,2.521147861952259461e+01
2.178770949720670314e-01,3.123373015873015746e+01,2.727201572600035817e+01
2.178770949720670314e-01,3.029783272283271955e+01,2.593577020739753891e+01
2.178770949720670314e-01,3.040424297924298003e+01,2.588638230244375293e+01
2.178770949720670314e-01,3.040470085470085237e+01,2.588607208330311948e+01
2.178770949720670314e-01,3.058547008547008872e+01,2.579358754690210276e+01
2.234636871508379752e-01,3.244583333333333997e+01,2.799381243636211281e+01
2.234636871508379752e-01,3.300416666666666998e+01,2.782259386122485267e+01
2.290502793296089468e-01,3.480894308943089754e+01,2.975743669378861611e+01
2.346368715083798906e-01,3.655158730158730407e+01,3.144726932726988622e+01
2.346368715083798906e-01,3.737301587301587347e+01,3.145478334902562167e+01
2.402234636871508344e-01,3.906201550387596910e+01,3.295767352029812969e+01
2.458100558659217783e-01,4.069696969696969546e+01,3.429961992580438590e+01
2.513966480446927498e-01,4.228148148148148522e+01,3.550760620518506272e+01
2.569832402234636937e-01,4.381884057971014812e+01,3.660243028656427100e+01
2.625698324022346375e-01,4.531205673758866226e+01,3.760051579234264096e+01
2.681564245810055813e-01,4.676388888888888573e+01,3.851508829572468784e+01
2.681564245810055813e-01,4.735069444444443576e+01,3.817114537470445157e+01
2.737430167597765251e-01,4.877210884353740994e+01,3.904204157868981184e+01
2.737430167597765251e-01,4.769047619047618269e+01,3.799551169191117594e+01
2.737430167597765251e-01,4.659863945578230471e+01,3.685465224554220498e+01
2.793296089385474690e-01,4.806666666666666288e+01,3.790382797291059802e+01
2.849162011173184128e-01,4.949673202614378198e+01,3.886880407154502848e+01
2.905027932960894121e-01,5.089102564102563520e+01,3.976024624857353018e+01
2.960893854748603560e-01,5.225157232704401622e+01,4.058701577111744285e+01
3.016759776536312998e-01,5.358024691358023972e+01,4.135656080535290613e+01
3.072625698324022436e-01,5.487878787878787534e+01,4.207520458001308583e+01
3.128491620111731875e-01,5.614880952380951840e+01,4.274836203201320473e+01
3.184357541899441313e-01,5.739181286549707295e+01,4.338070564827154385e+01
3.184357541899441313e-01,5.639181286549707295e+01,4.255195939405108874e+01
3.240223463687150751e-01,5.764367816091953500e+01,4.322938023933794938e+01
3.296089385474860189e-01,5.887005649717513478e+01,4.386726925573754698e+01
3.296089385474860189e-01,5.784463276836157775e+01,4.298430736631174653e+01
3.351955307262569628e-01,5.908055555555554861e+01,4.366897416683784172e+01
3.351955307262569628e-01,5.872777777777777430e+01,4.370117512792680969e+01
3.351955307262569628e-01,5.764444444444443860e+01,4.266473112110050891e+01
3.407821229050279066e-01,5.891256830601092531e+01,4.343877214391559249e+01
3.463687150837989059e-01,6.015591397849462396e+01,4.416778278634119914e+01
3.519553072625698498e-01,6.137566137566137314e+01,4.485611059411377255e+01
3.575418994413407936e-01,6.257291666666666430e+01,4.550755462790552741e+01
3.631284916201117374e-01,6.374871794871793895e+01,4.612545397897565636e+01
3.631284916201117374e-01,6.270256410256410362e+01,4.519120489470970625e+01
3.687150837988826813e-01,6.388888888888887863e+01,4.585608701349990213e+01
3.743016759776536251e-01,6.505472636815919429e+01,4.648765011520353596e+01
3.798882681564245689e-01,6.620098039215685048e+01,4.708876609575987260e+01
3.798882681564245689e-01,6.543627450980390847e+01,4.656321855972083767e+01
3.798882681564245689e-01,6.516176470588234793e+01,4.660819277829828167e+01
3.798882681564245689e-01,6.481862745098040079e+01,4.664246477467321483e+01
3.854748603351955127e-01,6.600966183574880120e+01,4.733341873808355160e+01
3.854748603351955127e-01,6.500966183574880120e+01,4.641628866148452914e+01
3.854748603351955127e-01,6.395893719806763755e+01,4.535688294351732708e+01
3.854748603351955127e-01,6.306038647342995773e+01,4.450716101996124507e+01
3.854748603351955127e-01,6.271014492753623415e+01,4.451084842773471451e+01
3.854748603351955127e-01,6.242995169082126239e+01,4.452492619392148043e+01
3.854748603351955127e-01,6.225483091787440770e+01,4.459586490108426204e+01
3.854748603351955127e-01,6.210748792270531737e+01,4.465726911796478049e+01
3.854748603351955127e-01,6.139009661835748233e+01,4.400183242312664333e+01
3.854748603351955127e-01,6.131280193236714382e+01,4.403639761349665349e+01
3.910614525139664566e-01,6.267976190476190368e+01,4.517115657202526791e+01
3.910614525139664566e-01,6.195119047619046881e+01,4.448555393049974782e+01
3.910614525139664566e-01,6.184833333333332916e+01,4.454678313969751002e+01
3.910614525139664566e-01,6.172928571428571587e+01,4.459385200220494738e+01
3.910614525139664566e-01,6.165833333333333144e+01,4.464533690255743892e+01
3.910614525139664566e-01,6.154976190476190823e+01,4.470707342944570684e+01
3.910614525139664566e-01,6.149908163265305916e+01,4.474839121720283686e+01
3.910614525139664566e-01,6.115146258503401810e+01,4.470558245380174611e+01
3.910614525139664566e-01,6.075860544217687220e+01,4.439433909345150653e+01
3.910614525139664566e-01,6.077051020408163140e+01,4.439277089843154300e+01
3.910614525139664566e-01,6.038717687074830565e+01,4.431927345069065893e+01
3.910614525139664566e-01,6.019670068027210164e+01,4.436920862812607425e+01
3.910614525139664566e-01,5.981812925170067530e+01,4.404600033621176181e+01
3.910614525139664566e-01,5.948955782312924612e+01,4.377027481162313904e+01
3.910614525139664566e-01,5.937812925170067047e+01,4.382455198290018217e+01
3.910614525139664566e-01,5.944003401360543393e+01,4.379830478398194060e+01
3.910614525139664566e-01,5.905670068027211528e+01,4.369459952932025004e+01
3.910614525139664566e-01,5.893955782312924896e+01,4.374844834500093782e+01
3.910614525139664566e-01,5.854670068027210306e+01,4.336506055578921348e+01
3.910614525139664566e-01,5.817527210884353650e+01,4.299829974761885154e+01
3.910614525139664566e-01,5.816812925170067672e+01,4.299812062067461937e+01
3.966480446927374559e-01,5.985590207914151506e+01,4.496886476178645609e+01
4.022346368715083997e-01,6.151068121693121071e+01,4.678174405879948239e+01
4.078212290502793436e-01,6.313382257012393950e+01,4.845866298135004513e+01
4.078212290502793436e-01,6.308359425962166256e+01,4.845963941540357212e+01
4.078212290502793436e-01,6.268633398564905690e+01,4.810902338039036863e+01
4.134078212290502874e-01,6.431219433719432743e+01,4.976114143143440316e+01
4.189944134078212312e-01,6.590803174603175307e+01,5.129923158516136539e+01
4.245810055865921750e-01,6.747503132832079586e+01,5.273657436160728906e+01
4.301675977653631189e-01,6.901431663574521735e+01,5.408421059959707833e+01
4.357541899441340627e-01,7.052695360195359342e+01,5.535144050644109370e+01
4.413407821229050065e-01,7.201395418927063474e+01,5.654618673416399588e+01
4.413407821229050065e-01,7.170382760699216362e+01,5.652758519539953141e+01
4.413407821229050065e-01,7.052661241711874140e+01,5.504227306123666352e+01
4.469273743016759504e-01,7.203252976190476886e+01,5.631106776511837353e+01
4.469273743016759504e-01,7.090752976190476886e+01,5.490440710737198060e+01
4.525139664804469497e-01,7.241484420928865973e+01,5.620531730145065552e+01
4.525139664804469497e-01,7.132842445620224225e+01,5.485282899758021102e+01
4.525139664804469497e-01,7.027286890064668512e+01,5.349969670550587608e+01
4.525139664804469497e-01,6.928521457965902641e+01,5.222509070520226260e+01
4.525139664804469497e-01,6.897245737801293330e+01,5.216993917474219700e+01
4.525139664804469497e-01,6.858356848912404757e+01,5.207315268180340695e+01
4.525139664804469497e-01,6.760208700764256662e+01,5.071424194980449585e+01
4.581005586592178935e-01,6.921669570267130212e+01,5.245696468479369656e+01
4.636871508379888374e-01,7.080444635685599053e+01,5.408602229816629148e+01
4.692737430167597812e-01,7.236629818594104790e+01,5.561422001990033692e+01
4.748603351955307250e-01,7.390316526610645553e+01,5.705224445357641372e+01
4.804469273743016688e-01,7.541591915836102089e+01,5.840912865455639746e+01
4.804469273743016688e-01,7.425894241417498165e+01,5.685505452999372267e+01
4.804469273743016688e-01,7.308452380952381588e+01,5.518146085405454926e+01
4.804469273743016688e-01,7.192754706533777664e+01,5.346172316267971780e+01
4.860335195530726127e-01,7.349159824849481026e+01,5.509701899748754528e+01
4.916201117318435565e-01,7.503146645021645611e+01,5.663460961766131874e+01
4.916201117318435565e-01,7.386101190476190936e+01,5.491264528223166508e+01
4.972067039106145003e-01,7.540189941144997476e+01,5.648414952657108756e+01
5.027932960893854997e-01,7.691965608465608284e+01,5.796575450255547679e+01
5.083798882681563880e-01,7.841504447933019151e+01,5.936633796505027050e+01
5.139664804469273873e-01,7.988879399585921703e+01,6.069349326637320274e+01
5.195530726256982756e-01,8.134160266257040917e+01,6.195377731941560029e+01
5.195530726256982756e-01,8.021257040450589670e+01,6.048347743080494610e+01
5.251396648044692750e-01,8.166775582573455949e+01,6.177594181062187317e+01
5.307262569832402743e-01,8.310283208020051404e+01,6.300542419211195977e+01
5.307262569832402743e-01,8.279230576441104006e+01,6.280153257776881048e+01
5.307262569832402743e-01,8.168704260651630022e+01,6.137275398570351825e+01
5.363128491620111626e-01,8.313821924603173841e+01,6.266929994260112124e+01
5.363128491620111626e-01,8.206530257936508121e+01,6.128615545608597159e+01
5.418994413407821620e-01,8.351823760432007759e+01,6.260933806338650953e+01
5.474860335195530503e-01,8.495172497570456471e+01,6.386903695308525641e+01
5.530726256983240496e-01,8.636635401635400910e+01,6.507045779979119970e+01
5.530726256983240496e-01,8.525524290524290905e+01,6.365156563814665702e+01
5.530726256983240496e-01,8.489834054834055621e+01,6.360525331974410079e+01
5.530726256983240496e-01,8.452460317460318606e+01,6.354771099158743652e+01
5.586592178770949380e-01,8.596935714285714880e+01,6.484267534114698606e+01
5.586592178770949380e-01,8.578769047619047683e+01,6.489671125157582310e+01
5.586592178770949380e-01,8.547769047619047456e+01,6.486389904535224105e+01
5.586592178770949380e-01,8.454769047619046773e+01,6.374322711983886336e+01
5.586592178770949380e-01,8.427435714285715562e+01,6.371353708418914152e+01
5.586592178770949380e-01,8.401935714285714596e+01,6.368710391375323354e+01
5.586592178770949380e-01,8.377769047619047171e+01,6.366236540694129786e+01
5.642458100558659373e-01,8.528484205563412957e+01,6.511466552754949078e+01
5.698324022346368256e-01,8.677224556489261431e+01,6.649662484689881126e+01
5.698324022346368256e-01,8.641276844070959839e+01,6.643673157141147101e+01
5.698324022346368256e-01,8.545688608776842443e+01,6.524164360205024593e+01
5.698324022346368256e-01,8.529021942110175303e+01,6.528473464357311684e+01
5.698324022346368256e-01,8.439316059757234711e+01,6.415637530214961259e+01
5.698324022346368256e-01,8.410557889822595712e+01,6.410667205325422913e+01
5.698324022346368256e-01,8.371832399626516974e+01,6.400487612721761366e+01
5.698324022346368256e-01,8.274773576097105376e+01,6.265207420772858171e+01
5.698324022346368256e-01,8.255737628384686388e+01,6.268759538189083713e+01
5.754189944134078250e-01,8.414419787332407452e+01,6.440821479213882128e+01
5.810055865921788243e-01,8.571011904761904532e+01,6.603860035313961419e+01
5.810055865921788243e-01,8.453704212454212552e+01,6.423995089547975113e+01
5.810055865921788243e-01,8.416204212454212552e+01,6.413391027878354578e+01
5.810055865921788243e-01,8.398415750915751232e+01,6.416808106363778563e+01
5.810055865921788243e-01,8.388992673992675009e+01,6.421041426990687739e+01
5.810055865921788243e-01,8.300531135531136329e+01,6.297862894382080867e+01
5.810055865921788243e-01,8.285627289377291049e+01,6.285706509267834718e+01
5.810055865921788243e-01,8.294922161172161168e+01,6.285252608995023849e+01
5.810055865921788243e-01,8.255018315018315889e+01,6.270633165107182805e+01
5.810055865921788243e-01,8.265915750915749527e+01,6.270122562599979688e+01
5.810055865921788243e-01,8.258704212454212268e+01,6.264412158386913632e+01
5.810055865921788243e-01,8.268896520146520857e+01,6.257096395139162581e+01
5.810055865921788243e-01,8.273223443223444917e+01,6.260175637293290407e+01
5.810055865921788243e-01,8.267591575091574896e+01,6.264009841820434588e+01
5.810055865921788243e-01,8.263264652014650835e+01,6.260548477092189046e+01
5.810055865921788243e-01,8.276870421245422449e+01,6.252420512989007051e+01
5.810055865921788243e-01,8.290428113553113576e+01,6.244330109168181053e+01
5.810055865921788243e-01,8.282351190476191505e+01,6.248812210125396405e+01
5.810055865921788243e-01,8.264001831501832385e+01,6.250849806941666031e+01
5.810055865921788243e-01,8.228104395604395904e+01,6.236549474224158018e+01
5.810055865921788243e-01,8.222472527472527304e+01,6.240267225882974600e+01
5.810055865921788243e-01,8.182889194139194444e+01,6.222550951241665018e+01
5.810055865921788243e-01,8.145549450549449944e+01,6.206062464533840028e+01
5.810055865921788243e-01,8.107568681318682025e+01,6.188605606930156711e+01
5.810055865921788243e-01,8.086494963369962363e+01,6.189375820261932404e+01
5.810055865921788243e-01,8.065982142857140502e+01,6.190070344141938108e+01
5.810055865921788243e-01,8.053337912087911832e+01,6.194036253089076638e+01
5.810055865921788243e-01,8.046671245421245544e+01,6.197411345703467589e+01
5.810055865921788243e-01,8.035853937728937524e+01,6.200864226497807152e+01
5.810055865921788243e-01,8.032351190476190084e+01,6.203350309308733301e+01
5.810055865921788243e-01,8.017527472527473265e+01,6.204136701345717597e+01
5.810055865921788243e-01,8.002623626373626564e+01,6.204821484398031117e+01
5.810055865921788243e-01,7.989690934065933448e+01,6.208454720736690291e+01
5.810055865921788243e-01,7.982062728937727059e+01,6.212044554093117199e+01
5.810055865921788243e-01,7.976751373626372299e+01,6.215197823648052378e+01
5.810055865921788243e-01,7.973706501831500759e+01,6.217491912370843465e+01
5.810055865921788243e-01,7.965405219780220136e+01,6.221257526276887262e+01
5.865921787709497126e-01,8.160020408163265415e+01,6.501879935451496806e+01
5.865921787709497126e-01,8.179623582766440393e+01,6.495623847736969481e+01
5.865921787709497126e-01,8.167909297052153761e+01,6.498939055120234798e+01
5.865921787709497126e-01,8.165401360544217368e+01,6.500931915458335197e+01
5.865921787709497126e-01,8.158734693877551081e+01,6.504020039671945597e+01
5.865921787709497126e-01,8.179210884353740596e+01,6.520389243445735872e+01
5.865921787709497126e-01,8.145877551020407736e+01,6.478912884676100248e+01
5.865921787709497126e-01,8.100639455782312837e+01,6.451261399979314604e+01
5.865921787709497126e-01,8.079528344671201978e+01,6.442250826522948159e+01
5.921787709497207119e-01,8.279721473495058603e+01,6.731951954447964681e+01
5.921787709497207119e-01,8.257237196765500187e+01,6.731039464887517454e+01
5.921787709497207119e-01,8.119973045822104041e+01,6.442702095207172874e+01
5.921787709497207119e-01,8.036954177897575846e+01,6.297762742953819526e+01
5.921787709497207119e-01,7.991199460916443797e+01,6.266364610077070552e+01
5.921787709497207119e-01,8.016671159029650084e+01,6.288868006042719117e+01
5.921787709497207119e-01,8.011684636118597780e+01,6.291625519245349807e+01
5.921787709497207119e-01,7.990929919137465731e+01,6.289650250880117710e+01
